,Keywords,title,company,Dominant_Topic,Topic_Perc_Contrib
1757,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Data Analyst - Implementation,MicroSourcing,Modelling/Analysis,0.677
1758,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Data Analyst - Implementation,MicroSourcing,Modelling/Analysis,0.7858
1759,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Analytics Professionals (Intermediate to Managerial level),"VCC Link, Inc.",Modelling/Analysis,2.0139
1760,"machine, use, visualization, portfolio, python, product, sql, tableau, vendor, member",Data Analyst - Implementation,MicroSourcing,Data Storytelling,3.172
1761,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Business Analyst (with SQL experience),Entain,Modelling/Analysis,0.3812
1762,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Programmer Analyst - SAS/R Programming/Tableau experience,PPD Philippines,Modelling/Analysis,0.6345
1763,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Urban planner,WalterMart Community Malls,Modelling/Analysis,0.3812
1764,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Data Scientist,"Smart Communications, Inc.",Modelling/Analysis,2.3195
1765,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Data Scientist,"Smart Communications, Inc.",Modelling/Analysis,0.3658
1766,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Data Engineer,"Indra Philippines, Inc.",Modelling/Analysis,0.7858
1767,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Data Engineer - Homebased,"Sysgen RPO, Inc.",Modelling/Analysis,6.9965
1768,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Statistical Reporting Developer,Arch Global Services (Philippines) Inc. (Main Office),Modelling/Analysis,7.1054
1769,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine","Technical Manager - Data Engineer (Python, Django, Flask and Big Data)","Novare Technologies, Inc.",Modelling/Analysis,1.9451
1770,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Manual Tester,Nityo Infotech Services Philippines Inc.,Modelling/Analysis,0.7858
1771,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine","Data Management Specialist (SAS, SQL)","IQVIA SOLUTIONS OPERATIONS CENTER PHILIPPINES, INC.",Modelling/Analysis,0.7858
1772,"developer, analyst, sap, engineer, java, sql, net, manager, salesforce, web","Data Management Specialist (SAS, SQL)","IQVIA SOLUTIONS OPERATIONS CENTER PHILIPPINES, INC.",Data Engineering,0.7416
1773,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Hiring! ReactJS Developer (WFH),Collabera Technologies Private Limited Inc.,Modelling/Analysis,4.1748
1774,"developer, analyst, sap, engineer, java, sql, net, manager, salesforce, web",Data Scientist - Urgent!,"LBC Express, Inc.",Data Engineering,2.5895
1775,"machine, use, visualization, portfolio, python, product, sql, tableau, vendor, member",SeaMoney - KYC Onboarding Operations Team Lead,Shopee Philippines Inc.,Data Storytelling,3.4276
1776,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Data Scientist,"Smart Communications, Inc.",Modelling/Analysis,0.7858
1777,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Data Scientist,"Smart Communications, Inc.",Modelling/Analysis,0.7458
1778,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Senior Technical Analyst - AI/ML (Python),Oracle Corporation,Modelling/Analysis,3.1528
1779,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Operations Analyst,Company Confidential,Modelling/Analysis,0.7858
1780,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Data Scientist,"Smart Communications, Inc.",Modelling/Analysis,1.7583
1781,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",HR Training Specialist - Instructional Design,"Smart Communications, Inc.",Modelling/Analysis,1.5923
1782,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Commission Officer,"Smart Communications, Inc.",Modelling/Analysis,1.6597
1783,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Commission Officer,"Smart Communications, Inc.",Modelling/Analysis,0.3812
1784,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Commission Officer,"Smart Communications, Inc.",Modelling/Analysis,1.7334
1785,"machine, use, visualization, portfolio, python, product, sql, tableau, vendor, member",Commission Officer,"Smart Communications, Inc.",Data Storytelling,4.48
1786,"machine, use, visualization, portfolio, python, product, sql, tableau, vendor, member",Commission Officer,"Smart Communications, Inc.",Data Storytelling,3.7495
1787,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Marketing Copywriter,Resource Solutions Global Service Centre (Philippines) Inc.,Modelling/Analysis,1.7095
1788,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine","Variable Data, Prepress and Mailing QC","DG3 Idocs, Inc.",Modelling/Analysis,0.8432
1789,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Senior Business Insights Manager - TaskUs Cavite,TaskUs,Modelling/Analysis,0.4517
1790,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Data Scientist,"Smart Communications, Inc.",Modelling/Analysis,0.4517
1791,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Urban planner,WalterMart Community Malls,Modelling/Analysis,0.4517
1792,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Environmental Engineer/Officer,"DM Consunji, Inc.",Modelling/Analysis,4.5296
1793,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Urban planner,WalterMart Community Malls,Modelling/Analysis,5.0569
1794,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Data Acquisition and Management Analyst,"Refinitiv, an LSEG business",Modelling/Analysis,5.0569
1795,"developer, analyst, sap, engineer, java, sql, net, manager, salesforce, web",Manual Tester,Nityo Infotech Services Philippines Inc.,Data Engineering,1.0462
1796,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine","Variable Data, Prepress and Mailing QC","DG3 Idocs, Inc.",Modelling/Analysis,2.5545
1797,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Analyst II Products and Sales Data - (21009439),Emerson Electric Asia Ltd. ROHQ,Modelling/Analysis,2.6444
1798,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",AI Developer (Machine Learning),Accenture,Modelling/Analysis,0.7233
1799,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Software Developer / Data Analyst / Technical Support,Toolkit Inc.,Modelling/Analysis,1.2071
1800,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine","Variable Data, Prepress and Mailing QC","DG3 Idocs, Inc.",Modelling/Analysis,4.382
1801,"developer, analyst, sap, engineer, java, sql, net, manager, salesforce, web","Variable Data, Prepress and Mailing QC","DG3 Idocs, Inc.",Data Engineering,2.3971
1802,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Data Engineer / Architect (BI/DWH/Cloud Projects),Cobden & Carter International,Modelling/Analysis,2.6237
1803,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Business Analyst (Enterprise Data Warehousing),"TELUS International Philippines, Inc.",Modelling/Analysis,2.6237
1804,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Salesforce Developer,"Lingaro (Philippines), Inc.",Modelling/Analysis,7.4259
1805,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Data Architecture Principles,Accenture,Modelling/Analysis,2.1425
1806,"developer, analyst, sap, engineer, java, sql, net, manager, salesforce, web","Variable Data, Prepress and Mailing QC","DG3 Idocs, Inc.",Data Engineering,1.1023
1807,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Data Analyst,SimpleTrade Online Shop,Modelling/Analysis,1.7777
1808,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Data Management Specialist (Advanced MS Excel),Emerson Electric Asia Ltd. ROHQ,Modelling/Analysis,0.2783
1809,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Assoc Programmer Analyst/Programmer Analyst - SAS; Statistics Grads 2020 & 2021,PPD Philippines,Modelling/Analysis,4.382
1810,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine","Variable Data, Prepress and Mailing QC","DG3 Idocs, Inc.",Modelling/Analysis,0.2699
1811,"marketing, update, evaluation, resolve, message, budgetsimprove, predict, aggregateqa, activitiesbuild, kpis_forecast",Operations Analyst,Home Credit Philippines,Business Application,0.5162
1812,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Senior Business Intelligence (BI) Developer/Analyst,World Vision International,Modelling/Analysis,1.4306
1813,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Salesforce Campaigns Specialist,AXA Philippines,Modelling/Analysis,1.475
1814,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",ROHQ - FRSS - Data Management Analyst (Officer/C09)1 - (21261715),Citibank N.A. ROHQ,Modelling/Analysis,2.0575
1815,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Salesforce Campaigns Specialist,AXA Philippines,Modelling/Analysis,2.9234
1816,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Urban planner,WalterMart Community Malls,Modelling/Analysis,1.7061
1817,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Sr. Business Analytics Manager,Stark Asia Solutions Inc.,Modelling/Analysis,1.2202
1818,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Speech Business Analyst - CUBAO,Alorica Philippines,Modelling/Analysis,0.392
1819,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Speech Business Analyst - CUBAO,Alorica Philippines,Modelling/Analysis,1.7576
1820,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Trade Marketing Analyst,Pioneer Adhesives Inc. (formerly Republic Chemical Industries Inc.),Modelling/Analysis,1.2362
1821,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Data Scientist,EMAPTA,Modelling/Analysis,3.007
1822,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine",Data Analytics Support (Business Analytics),Asticom Technology Inc,Modelling/Analysis,2.6657
1823,"use, product, least, modeling, analytical, portfolio, statistic, excel, environment, machine","Microsoft Advanced Analytics | up to 80,000 Joining Bonus*",Accenture,Modelling/Analysis,1.0664
